incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
900679857,C18035261,08/09/2018 07:11:00 AM,"311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.","311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.",,SE 288 LN & KENT BLACK DIAMOND RD SE,,KENT,WA,98042,,47.3433837,-122.1341173,01/10/2019 11:54:52 PM,02/20/2019 11:35:19 PM,POINT (-122.1341173 47.3433837),7,Thursday,Vehicle Recovery
900679856,C18035272,08/09/2018 07:20:00 AM,"162 - DISTURBANCE, FAMILY","162 - DISTURBANCE, FAMILY",,22700 Block NE FERN REACH CIR,,REDMOND,WA,98053,,47.6832364,-122.0364942,01/10/2019 11:54:52 PM,02/20/2019 11:35:05 PM,POINT (-122.0364942 47.6832364),7,Thursday,Other
900679853,C18035264,08/09/2018 07:38:00 AM,"311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.","311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.",,12400 Block 74TH LN S,,SEATTLE,WA,98178,,47.49283459999999,-122.2415737,01/10/2019 11:54:52 PM,02/20/2019 11:35:19 PM,POINT (-122.2415737 47.49283459999999),7,Thursday,Vehicle Recovery
900680475,C18035617,08/09/2018 08:00:36 AM,"284 - LARCENY, OTHER","284 - LARCENY, OTHER",,18800 Block SE 308TH ST,,KENT,WA,98042,,47.3258845,-122.0912661,01/10/2019 11:58:38 PM,02/20/2019 11:37:57 PM,POINT (-122.0912661 47.3258845),8,Thursday,Theft
900681133,C18035306,08/09/2018 08:50:00 AM,"324 - PROPERTY, FOUND","324 - PROPERTY, FOUND",,500 Block 3RD AVE,,SEATTLE,WA,98104,,47.6026851,-122.330656,01/11/2019 12:02:54 AM,02/20/2019 11:40:50 PM,POINT (-122.330656 47.6026851),8,Thursday,Other
900679917,C18035278,08/09/2018 08:54:37 AM,"289 - LARCENY, TFB - THEFT FROM BUILDING","289 - LARCENY, TFB - THEFT FROM BUILDING",,200 Block PIKE ST,,SEATTLE,WA,98101,,47.6098582,-122.3383308,01/10/2019 11:55:01 PM,02/20/2019 11:35:26 PM,POINT (-122.3383308 47.6098582),8,Thursday,Theft
900748208,C18035611,08/08/2018 10:00:01 PM,"225 - FIREARM, ILLEGAL DISCHARGE (RECKLESS SHOOTING)","225 - FIREARM, ILLEGAL DISCHARGE (RECKLESS SHOOTING)",,11900 Block RENTON AVE S,,SEATTLE,WA,98178,,47.4968813,-122.2431327,01/11/2019 07:24:25 PM,02/21/2019 02:04:33 AM,POINT (-122.2431327 47.4968813),22,Wednesday,Weapons Offense
900679958,C18035277,08/09/2018 09:14:00 AM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,2200 Block AUBURN WAY S,,AUBURN,WA,98002,,47.2909235,-122.204056,01/10/2019 11:55:17 PM,02/20/2019 11:35:26 PM,POINT (-122.204056 47.2909235),9,Thursday,Other
907726553,C19006789,02/20/2019 05:07:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,46300 Block 268TH AVE SE,,ENUMCLAW,WA,98022,,47.1855339,-121.981582,02/21/2019 10:14:34 PM,02/22/2019 03:56:10 PM,POINT (-121.981582 47.1855339),17,Wednesday,Other
900680354,C18035284,08/09/2018 11:37:16 AM,334 - VANDALISM UNDER $1500,334 - VANDALISM UNDER $1500,,24400 Block SE 200TH ST,,RENTON,WA,98058,,47.4232503,-122.1440158,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.1440158 47.4232503),11,Thursday,Property Crime
900679960,C18035315,08/09/2018 12:00:02 PM,"287 - LARCENY, S/L - SHOPLIFTING","287 - LARCENY, S/L - SHOPLIFTING",,9600 Block 16TH AVE SW,,SEATTLE,WA,98106,,47.51600759999999,-122.3548021,01/10/2019 11:55:17 PM,02/20/2019 11:35:26 PM,POINT (-122.3548021 47.51600759999999),12,Thursday,Theft
900680484,C18035309,08/09/2018 12:20:28 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,37800 Block 307TH AVE SE,,ENUMCLAW,WA,98022,,47.2612032,-121.9333576,01/10/2019 11:58:38 PM,02/20/2019 11:37:55 PM,POINT (-121.9333576 47.2612032),12,Thursday,Assault
907732798,C19006797,02/20/2019 06:35:00 PM,222 - DEATH INVESTIGATION,222 - DEATH INVESTIGATION,,9900 Block SW WINDMILL ST,,VASHON,WA,98070,,47.3722055,-122.4621558,02/22/2019 12:14:31 AM,02/22/2019 03:56:11 PM,POINT (-122.4621558 47.3722055),18,Wednesday,Death
901797806,C18035322,08/09/2018 12:50:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,11800 Block 150TH AVE SE,,RENTON,WA,98059,,47.4968574,-122.1401246,01/17/2019 06:45:09 PM,02/21/2019 12:00:00 AM,POINT (-122.1401246 47.4968574),12,Thursday,Other
900679921,C18035325,08/09/2018 01:00:29 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,2100 Block N PEARL ST,,TACOMA,WA,98406,,47.26771979999999,-122.5164611,01/10/2019 11:55:01 PM,02/20/2019 11:35:19 PM,POINT (-122.5164611 47.26771979999999),13,Thursday,Other
900680738,C18035314,08/09/2018 01:10:18 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,1 Block AVE & UNION ST,,SEATTLE,WA,98101,,47.6092253,-122.3357939,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.3357939 47.6092253),13,Thursday,Other
900679915,C18035320,08/09/2018 01:42:03 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,3400 Block AIRPORT WAY S,,SEATTLE,WA,98134,,47.5733664,-122.3222795,01/10/2019 11:55:01 PM,02/20/2019 11:35:26 PM,POINT (-122.3222795 47.5733664),13,Thursday,Other
900680507,C18035345,08/09/2018 03:02:53 PM,332 - TRESPASS,332 - TRESPASS,,9600 Block 28TH AVE SW,,SEATTLE,WA,98126,,47.5168218,-122.367243,01/10/2019 11:58:38 PM,02/20/2019 11:37:55 PM,POINT (-122.367243 47.5168218),15,Thursday,Property Crime
900682248,C18035350,08/09/2018 03:27:46 PM,227 - OBSTRUCTING AN OFFICER,227 - OBSTRUCTING AN OFFICER,,E GREENLAKE DR N & 4TH AVE NE,,SEATTLE,WA,98115,,47.6811234,-122.3266856,01/11/2019 12:11:22 AM,02/20/2019 11:47:46 PM,POINT (-122.3266856 47.6811234),15,Thursday,Other
900680748,C18035342,08/09/2018 03:28:01 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,1 Block AVE & STEWART ST,,SEATTLE,WA,98101,,47.612973,-122.337876,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.337876 47.612973),15,Thursday,Other
900680502,C18035353,08/09/2018 04:07:22 PM,427 - VEHICLE LICENSE VIOLATIONS,427 - VEHICLE LICENSE VIOLATIONS,,I,,SNOQUALMIE,WA,,,47.5287132,-121.8253906,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-121.8253906 47.5287132),16,Thursday,Traffic
900680596,C18035302,08/09/2018 04:20:57 PM,424 - DRIVING WHILE LICENSE REVOKED/SUSPENDED,424 - DRIVING WHILE LICENSE REVOKED/SUSPENDED,,100 Block AVE SE & SE 256TH ST,,COVINGTON,WA,98042,,47.37259969999999,-122.1017657,01/10/2019 11:59:03 PM,02/20/2019 11:38:31 PM,POINT (-122.1017657 47.37259969999999),16,Thursday,Traffic
907726096,C19006806,02/20/2019 06:58:00 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,S 291ST ST & 51ST AVE S,,LAKELAND NORTH,WA,98001,,47.34108,-122.270803,02/21/2019 10:04:31 PM,02/22/2019 05:35:37 PM,POINT (-122.270803 47.34108),18,Wednesday,Other
907706447,C19006810,02/20/2019 09:10:00 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,RAINIER AVE S & S HENDERSON ST,,SEATTLE,WA,98118,,47.5233021,-122.2699851,02/21/2019 05:22:25 PM,02/22/2019 05:35:37 PM,POINT (-122.2699851 47.5233021),21,Wednesday,Other
900680505,C18035389,08/09/2018 07:30:24 PM,144 - INDECENT LIBERTIES,144 - INDECENT LIBERTIES,,12600 Block 76TH AVE S,,SEATTLE,WA,98178,,47.4904991,-122.2385376,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.2385376 47.4904991),19,Thursday,Other Sexual Offense
900680529,C18035390,08/09/2018 07:31:18 PM,"327 - STOLEN PROPERTY, POSSESSION AND / OR SALE","327 - STOLEN PROPERTY, POSSESSION AND / OR SALE",,37500 Block SE NORTH BEND WAY,,SNOQUALMIE,WA,98065,,47.5188976,-121.841751,01/10/2019 11:58:46 PM,02/20/2019 11:38:06 PM,POINT (-121.841751 47.5188976),19,Thursday,Property Crime
907706455,C19006850,02/21/2019 05:46:00 AM,"561 - MEDICAL ASSISTANCE, CALL FOR","561 - MEDICAL ASSISTANCE, CALL FOR",,10900 Block FOREST AVE S,,SEATTLE,WA,98178,,47.5045864,-122.2327377,02/21/2019 05:22:34 PM,02/22/2019 04:05:52 PM,POINT (-122.2327377 47.5045864),5,Thursday,Community Policing
900680495,C18035423,08/09/2018 08:24:58 PM,"606 - LIQUOR VIOLATION, TRANSIT RELATED","606 - LIQUOR VIOLATION, TRANSIT RELATED",,400 Block S JACKSON ST,,SEATTLE,WA,98104,,47.5990077,-122.3278554,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3278554 47.5990077),20,Thursday,Liquor
900679951,C18035446,08/09/2018 09:00:37 PM,"271 - BURGLARY, COMMERCIAL","271 - BURGLARY, COMMERCIAL",,1500 Block S 92ND PL,,SEATTLE,WA,98108,,47.5206118,-122.3131708,01/10/2019 11:55:17 PM,02/20/2019 11:35:26 PM,POINT (-122.3131708 47.5206118),21,Thursday,Breaking & Entering
900680491,C18035401,08/09/2018 09:24:45 PM,"284 - LARCENY, OTHER","284 - LARCENY, OTHER",,10400 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.5096555,-122.3547447,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3547447 47.5096555),21,Thursday,Theft
908239046,C19007476,02/21/2019 12:00:00 AM,330 - MAIL THEFT,330 - MAIL THEFT,,2400 Block 244TH AVE NE,,SAMMAMISH,WA,98074,,47.6319373,-122.0142921,02/27/2019 12:34:37 AM,03/08/2019 01:57:20 AM,POINT (-122.0142921 47.6319373),0,Thursday,Theft
900680497,C18035468,08/09/2018 09:30:39 PM,"288 - LARCENY, TFA - THEFT FROM AUTO","288 - LARCENY, TFA - THEFT FROM AUTO",,2000 Block SW 98TH ST,,SEATTLE,WA,98106,,47.5153442,-122.3594756,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3594756 47.5153442),21,Thursday,Theft from Vehicle
900680715,C18035415,08/09/2018 10:44:21 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,23900 Block NE 115TH LN,,REDMOND,WA,98053,,47.700895,-122.0198941,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.0198941 47.700895),22,Thursday,Other
900680499,C18035414,08/09/2018 10:57:30 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,SW 112TH ST & 2ND LN SW,,SEATTLE,WA,98146,,47.5031005,-122.3364946,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3364946 47.5031005),22,Thursday,Other
900680487,C18035411,08/09/2018 11:00:23 PM,332 - TRESPASS,332 - TRESPASS,,10600 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.5079991,-122.3542366,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3542366 47.5079991),23,Thursday,Property Crime
907722332,C19006852,02/21/2019 06:25:00 AM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,I,,NORTH BEND,WA,98045,,47.4956579,-121.7867775,02/21/2019 09:04:31 PM,02/22/2019 05:25:40 PM,POINT (-121.7867775 47.4956579),6,Thursday,Other
900680488,C18035793,08/10/2018 12:00:14 AM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,SW 102ND ST & 8TH AVE SW,,SEATTLE,WA,98146,,47.5119978,-122.3450424,01/10/2019 11:58:38 PM,02/20/2019 11:37:58 PM,POINT (-122.3450424 47.5119978),0,Friday,Other
900681942,C18036771,08/10/2018 12:00:17 AM,336 - VANDALISM OVER $1500,336 - VANDALISM OVER $1500,,1500 Block 272ND PL SE,,SAMMAMISH,WA,98075,,47.5953384,-121.9751493,01/11/2019 12:09:38 AM,02/20/2019 11:46:05 PM,POINT (-121.9751493 47.5953384),0,Friday,Property Crime
907644462,C18037469,08/10/2018 12:00:25 AM,"289 - LARCENY, TFB - THEFT FROM BUILDING","289 - LARCENY, TFB - THEFT FROM BUILDING",,27300 Block SE 382ND ST,,ENUMCLAW,WA,98022,,47.25781320000001,-121.979033,02/20/2019 11:49:57 PM,02/20/2019 11:51:16 PM,POINT (-121.979033 47.25781320000001),0,Friday,Theft
900680486,C18035424,08/10/2018 01:55:25 AM,404 - DUI,404 - DUI,,1400 Block SW 107TH ST,,SEATTLE,WA,98146,,47.507971,-122.351779,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.351779 47.507971),1,Friday,Traffic
900680664,C18035436,08/10/2018 03:54:00 AM,"162 - DISTURBANCE, FAMILY","162 - DISTURBANCE, FAMILY",,4400 Block S 351ST ST,,AUBURN,WA,98001,,47.2871987,-122.278569,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.278569 47.2871987),3,Friday,Other
900680677,C18035431,08/10/2018 06:02:39 AM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,SE 5TH PL & 156TH AVE SE,,RENTON,WA,98059,,47.4778463,-122.132287,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.132287 47.4778463),6,Friday,Other
900682245,C18036830,08/10/2018 08:15:39 AM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,REDMOND TC TO DOWNTOWN SEATTLE,,REDMOND,WA,98052,,47.670533,-122.119704,01/11/2019 12:11:22 AM,02/20/2019 11:47:46 PM,POINT (-122.119704 47.670533),8,Friday,Assault
900680662,C18035452,08/10/2018 09:14:00 AM,"311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.","311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.",,25900 Block 78TH AVE S,,KENT,WA,98032,,47.3688422,-122.2360511,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.2360511 47.3688422),9,Friday,Vehicle Recovery
900680351,C18035490,08/10/2018 11:40:53 AM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,42600 Block 284TH AVE SE,,ENUMCLAW,WA,98022,,47.2188191,-121.9637684,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-121.9637684 47.2188191),11,Friday,Assault
900680676,C18035487,08/10/2018 11:45:46 AM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,6200 Block S 116TH ST,,SEATTLE,WA,98178,,47.4989962,-122.2555565,01/11/2019 12:00:05 AM,02/20/2019 11:38:51 PM,POINT (-122.2555565 47.4989962),11,Friday,Assault
900681817,C18036652,08/10/2018 12:00:18 PM,312 - STOLEN LICENSE PLATES,312 - STOLEN LICENSE PLATES,,18700 Block 136TH PL SE,,RENTON,WA,98058,,47.4341405,-122.1595408,01/11/2019 12:08:10 AM,02/20/2019 11:45:13 PM,POINT (-122.1595408 47.4341405),12,Friday,Theft from Vehicle
900680717,C18035494,08/10/2018 12:03:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,36400 Block 212TH WAY SE,,AUBURN,WA,98092,,47.275485,-122.055898,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.055898 47.275485),12,Friday,Other
900680353,C18035495,08/10/2018 12:09:09 PM,332 - TRESPASS,332 - TRESPASS,,12600 Block 164TH AVE SE,,RENTON,WA,98059,,47.4898301,-122.1207327,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.1207327 47.4898301),12,Friday,Property Crime
901797802,C18035499,08/10/2018 01:19:00 PM,"147 - SEX OFFENSE, NSC","147 - SEX OFFENSE, NSC",,35400 Block 26TH AVE S,,FEDERAL WAY,WA,98003,,47.2834538,-122.3007205,01/17/2019 06:45:09 PM,02/21/2019 12:00:00 AM,POINT (-122.3007205 47.2834538),13,Friday,Other Sexual Offense
907991650,C19007261,02/24/2019 10:15:00 AM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,6200 Block S 129TH ST,,SEATTLE,WA,98178,,47.487069,-122.255148,02/24/2019 09:44:30 PM,03/06/2019 12:56:51 AM,POINT (-122.255148 47.487069),10,Sunday,Assault
900680744,C18035529,08/10/2018 02:00:32 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,11600 Block AVONDALE RD NE,,REDMOND,WA,98052,,47.7030827,-122.0929735,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.0929735 47.7030827),14,Friday,Other
900680718,C18035512,08/10/2018 02:32:00 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,1500 Block 3RD AVE,,SEATTLE,WA,98101,,47.6104594,-122.3387981,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.3387981 47.6104594),14,Friday,Other
900680674,C18035519,08/10/2018 02:51:00 PM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,9800 Block 12TH AVE SW,,SEATTLE,WA,98106,,47.5152182,-122.3507991,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.3507991 47.5152182),14,Friday,Other
900680660,C18035524,08/10/2018 03:07:45 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,13400 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4815157,-122.2464575,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.2464575 47.4815157),15,Friday,Assault
900680492,C18035527,08/10/2018 03:33:00 PM,377 - SUSPICIOUS CIRCUMSTANCES,377 - SUSPICIOUS CIRCUMSTANCES,,500 Block S ROYAL BROUGHAM WAY,,SEATTLE,WA,98104,,47.591308,-122.3267474,01/10/2019 11:58:38 PM,02/20/2019 11:37:56 PM,POINT (-122.3267474 47.591308),15,Friday,Other
901768611,C18037769,08/10/2018 04:03:28 PM,"504 - CRIMINAL WARRANT, MISDEMEANOR","504 - CRIMINAL WARRANT, MISDEMEANOR",,12900 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4870817,-122.2582489,01/17/2019 05:59:27 PM,02/20/2019 11:51:19 PM,POINT (-122.2582489 47.4870817),16,Friday,Other
900680480,C18035661,08/10/2018 06:00:34 PM,"289 - LARCENY, TFB - THEFT FROM BUILDING","289 - LARCENY, TFB - THEFT FROM BUILDING",,3400 Block S 368TH PL,,FEDERAL WAY,WA,98003,,47.2707771,-122.3088046,01/10/2019 11:58:38 PM,02/20/2019 11:37:57 PM,POINT (-122.3088046 47.2707771),18,Friday,Theft
900680679,C18035548,08/10/2018 06:11:12 PM,"288 - LARCENY, TFA - THEFT FROM AUTO","288 - LARCENY, TFA - THEFT FROM AUTO",,SE JONES RD & RENTON,,RENTON,WA,,,47.4681882,-122.1365341,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.1365341 47.4681882),18,Friday,Theft from Vehicle
900680340,C18035621,08/10/2018 07:00:01 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,14000 Block SE 177TH ST,,RENTON,WA,98058,,47.443513,-122.1533691,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.1533691 47.443513),19,Friday,Theft of Vehicle
900680673,C18035557,08/10/2018 07:16:00 PM,371 - MENTAL COMPLAINTS,371 - MENTAL COMPLAINTS,,22800 Block NE CEDAR PARK CRES,,REDMOND,WA,98053,,47.6847431,-122.0348568,01/11/2019 12:00:05 AM,02/20/2019 11:39:03 PM,POINT (-122.0348568 47.6847431),19,Friday,Other
907751073,19006884,02/21/2019 11:15:17 AM,334 - VANDALISM UNDER $1500,334 - VANDALISM UNDER $1500,,I,,FEDERAL WAY,WA,,,47.3223221,-122.3126222,02/22/2019 06:24:30 AM,02/22/2019 03:45:55 PM,POINT (-122.3126222 47.3223221),11,Thursday,Property Crime
900680729,C18035558,08/10/2018 07:44:52 PM,"503 - CRIMINAL WARRANT, FELONY","503 - CRIMINAL WARRANT, FELONY",,1500 Block 7TH AVE,,SEATTLE,WA,98101,,47.6116158,-122.3333749,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-122.3333749 47.6116158),19,Friday,Other
900681067,C18035761,08/10/2018 09:00:11 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,2100 Block SW SUNSET BLVD,,RENTON,WA,98057,,47.4807103,-122.2434743,01/11/2019 12:02:40 AM,02/20/2019 11:40:51 PM,POINT (-122.2434743 47.4807103),21,Friday,Theft of Vehicle
900681070,C18036048,08/10/2018 10:00:12 PM,"288 - LARCENY, TFA - THEFT FROM AUTO","288 - LARCENY, TFA - THEFT FROM AUTO",,22300 Block NE MARKETPLACE DR,,REDMOND,WA,98053,,47.6950759,-122.0419595,01/11/2019 12:02:40 AM,02/20/2019 11:40:52 PM,POINT (-122.0419595 47.6950759),22,Friday,Theft from Vehicle
900682155,C18035569,08/10/2018 10:10:42 PM,"112 - ASSAULT, SIMPLE","112 - ASSAULT, SIMPLE",,1200 Block 1ST AVE S,,SEATTLE,WA,98134,,47.5911209,-122.3312259,01/11/2019 12:10:54 AM,02/20/2019 11:47:10 PM,POINT (-122.3312259 47.5911209),22,Friday,Assault
900680642,C18035593,08/10/2018 10:20:12 PM,234 - THREATS,234 - THREATS,,9800 Block 16TH AVE SW,,SEATTLE,WA,98106,,47.5145924,-122.3549539,01/10/2019 11:59:58 PM,02/20/2019 11:38:52 PM,POINT (-122.3549539 47.5145924),22,Friday,Other
900680506,C18035574,08/10/2018 10:25:49 PM,405 - PHYSICAL CONTROL,405 - PHYSICAL CONTROL,,1500 Block SW 104TH ST,,SEATTLE,WA,98146,,47.5098639,-122.3545021,01/10/2019 11:58:38 PM,02/20/2019 11:37:57 PM,POINT (-122.3545021 47.5098639),22,Friday,Traffic
900680723,C18035580,08/10/2018 10:47:15 PM,"511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)","511 - CRIMINAL WARRANT, MISDEMEANOR (OUTSIDE AGENCY)",,300 Block AVE SE & SE NORTH BEND WAY,,SNOQUALMIE,WA,98065,,47.515583,-121.8445737,01/11/2019 12:00:10 AM,02/20/2019 11:39:03 PM,POINT (-121.8445737 47.515583),22,Friday,Other
900680587,C18035636,08/10/2018 11:00:26 PM,"300 - THEFT, VEHICLE","300 - THEFT, VEHICLE",,SW 98TH 15TH AVE SW,,SEATTLE,WA,98106,,47.5155398,-122.353994,01/10/2019 11:59:03 PM,02/20/2019 11:38:31 PM,POINT (-122.353994 47.5155398),23,Friday,Theft of Vehicle
900680345,C18035584,08/10/2018 11:36:57 PM,332 - TRESPASS,332 - TRESPASS,,10600 Block 16TH AVE SW,,SEATTLE,WA,98146,,47.5079991,-122.3542366,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.3542366 47.5079991),23,Friday,Property Crime
900680946,C18035632,08/11/2018 12:00:08 AM,"284 - LARCENY, OTHER","284 - LARCENY, OTHER",,37500 Block SE NORTH BEND WAY,,SNOQUALMIE,WA,98065,,47.5188976,-121.841751,01/11/2019 12:02:24 AM,02/20/2019 11:40:44 PM,POINT (-121.841751 47.5188976),0,Saturday,Theft
900680640,C18035587,08/11/2018 12:01:00 AM,"311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.","311 - VEHICLE RECOVERY, OUTSIDE STOLEN OR NO CASE NO.",,4800 Block S 352ND ST,,AUBURN,WA,98001,,47.2864606,-122.2739775,01/10/2019 11:59:58 PM,02/20/2019 11:38:51 PM,POINT (-122.2739775 47.2864606),0,Saturday,Vehicle Recovery
900680761,C18035601,08/11/2018 05:54:00 AM,222 - DEATH INVESTIGATION,222 - DEATH INVESTIGATION,,25400 Block SE 357TH ST,,AUBURN,WA,98092,,47.2807382,-122.0030884,01/11/2019 12:00:10 AM,02/20/2019 11:39:04 PM,POINT (-122.0030884 47.2807382),5,Saturday,Death
900680667,C18035602,08/11/2018 07:30:00 AM,"321 - BICYCLE, FOUND","321 - BICYCLE, FOUND",,400 Block S JACKSON ST,,SEATTLE,WA,98104,,47.5985951,-122.3284226,01/11/2019 12:00:05 AM,02/20/2019 11:39:04 PM,POINT (-122.3284226 47.5985951),7,Saturday,Other
900681131,C18035605,08/11/2018 08:29:00 AM,222 - DEATH INVESTIGATION,222 - DEATH INVESTIGATION,,2800 Block SW ROXBURY ST,,SEATTLE,WA,98126,,47.51711100000001,-122.3698806,01/11/2019 12:02:54 AM,02/20/2019 11:40:51 PM,POINT (-122.3698806 47.51711100000001),8,Saturday,Death
900681087,C18035722,08/10/2018 06:00:01 PM,234 - THREATS,234 - THREATS,,9500 Block 8TH AVE S,,SEATTLE,WA,98108,,47.5174973,-122.3225879,01/11/2019 12:02:40 AM,02/20/2019 11:40:51 PM,POINT (-122.3225879 47.5174973),18,Friday,Other
900680341,C18035619,08/11/2018 08:32:44 AM,231 - STALKING / HARASSMENT,231 - STALKING / HARASSMENT,,18800 Block SE 216TH ST,,RENTON,WA,98058,,47.408882,-122.0888957,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.0888957 47.408882),8,Saturday,Other
900680342,C18035608,08/11/2018 09:02:00 AM,222 - DEATH INVESTIGATION,222 - DEATH INVESTIGATION,,16000 Block 154TH AVE NE,,WOODINVILLE,WA,98072,,47.74442029999999,-122.1344954,01/10/2019 11:58:34 PM,02/20/2019 11:38:00 PM,POINT (-122.1344954 47.74442029999999),9,Saturday,Death
